course_url,course_level,course_enrollments,subject,title,rating,number_of_ratings,number_of_students,price,total_length
https://www.edx.org/course/writing-presenting-and-submitting-scientific-paper,Intermediate Level,36150.0,Business,"TsinghuaX: Writing, Presenting and Submitting Scientific Papers in English | 英文科技论文写作与学术报告",4.5066793893129775,21.236641221374047,41842,179.0,15.0
https://www.edx.org/course/teamwork-collaboration-3,Beginner Level,51943.173363949485,Business,RITx: Teamwork & Collaboration,4.8,13.0,17640,199.0,18.0
https://www.edx.org/course/proteccion-de-datos-personales-en-la-era-digital-2,Beginner Level,7247.0,Development,JaverianaX: Protección de datos personales en la era digital,4.5066793893129775,21.236641221374047,12969,45.0,50.0
https://www.edx.org/course/introduccion-al-internet-de-las-cosas-iot,Beginner Level,6867.0,Development,UPValenciaX: Introducción al Internet de las Cosas (IoT),4.5066793893129775,21.236641221374047,12842,39.0,36.0
https://www.edx.org/course/enterprise-selling,Beginner Level,5473.0,Business,QueensX: Enterprise Selling,4.5066793893129775,21.236641221374047,15356,189.0,36.0
https://www.edx.org/course/community-engagement-collaborating-for-change,Beginner Level,12182.0,Social Sciences,MichiganX: Community Engagement: Collaborating for Change,4.5066793893129775,21.236641221374047,19827,59.0,24.0
https://www.edx.org/course/communication-skills-for-dialoguing-across-difference,Beginner Level,61662.0,Business,CatalystX: Communication Skills for Dialoguing Across Difference,4.7,12.0,68476,59.0,2.0
https://www.edx.org/course/leading-the-organization,Intermediate Level,15364.0,Business,UQx: Leading the Organization,4.5066793893129775,21.236641221374047,19242,309.0,100.0
https://www.edx.org/course/steps-in-japanese-for-beginners1-part3-2,Beginner Level,6404.0,Language,WasedaX: Steps in Japanese for Beginners1 Part3,4.5066793893129775,21.236641221374047,10062,129.0,25.0
https://www.edx.org/course/social-media-how-media-got-social,Beginner Level,13923.0,Business,CurtinX: Social Media: How Media Got Social,4.5066793893129775,21.236641221374047,17362,179.0,12.0
https://www.edx.org/course/management-becoming-an-effective-leader,Beginner Level,51943.173363949485,Business,DoaneX: Management - Becoming an Effective Leader,4.8,11.0,6991,119.0,80.0
https://www.edx.org/course/leading-in-a-complex-environment,Intermediate Level,7379.0,Business,UQx: Leading in a Complex Environment,4.5066793893129775,21.236641221374047,8978,409.0,100.0
https://www.edx.org/course/steps-in-japanese-for-beginners2-part1-2,Beginner Level,51943.173363949485,Language,WasedaX: Steps in Japanese for Beginners2 Part1,4.5066793893129775,21.236641221374047,5043,129.0,25.0
https://www.edx.org/course/able-minded-mental-health-and-people-with-intellec,Intermediate Level,9887.0,Social Sciences,UQx: Able-Minded - Mental Health and People with Intellectual Disability,4.5066793893129775,21.236641221374047,13997,129.0,10.0
https://www.edx.org/course/introduccion-a-las-radiocomunicaciones,Beginner Level,51943.173363949485,Development,UPValenciaX: Introducción a las radiocomunicaciones,4.5066793893129775,21.236641221374047,5614,39.0,20.0
https://www.edx.org/course/intercultural-competency-in-education,Beginner Level,51943.173363949485,Teaching & Academics,UIcelandX: Intercultural Competency in Education,4.2,5.0,6817,69.0,20.0
https://www.edx.org/course/fundamentos-del-emprendimiento-en-la-empresa-famil,Intermediate Level,10529.0,Business,TecdeMonterreyX: Fundamentos del emprendimiento en la empresa familiar,4.5066793893129775,21.236641221374047,14480,59.0,48.0
https://www.edx.org/course/tech-for-good-the-role-of-ict-in-achieving-the-sdg,Intermediate Level,5837.0,Business,SDGAcademyX: Tech for Good: The Role of ICT in Achieving the SDGs,4.2,5.0,10914,142.28481149012566,50.0
https://www.edx.org/course/well-and-able-improving-the-physical-health-of-peo,Beginner Level,5625.0,Social Sciences,UQx: Well and Able - Improving the Physical Health of People with Intellectual Disability,4.5066793893129775,21.236641221374047,6749,129.0,10.0
https://www.edx.org/course/language-revival-securing-the-future-of-endangered,Beginner Level,11038.0,Business,AdelaideX: Language Revival:  Securing the Future of Endangered Languages,4.5066793893129775,21.236641221374047,13586,169.0,15.0
https://www.edx.org/course/talk-to-me-improving-mental-health,Beginner Level,12257.0,Health,CurtinX: 'Talk to me': Improving mental health and suicide prevention in young adults,4.5066793893129775,21.236641221374047,22518,149.0,18.0
https://www.edx.org/course/online-marketing-strategies,Expert Level,61299.0,Business,CurtinX: Online Marketing Strategies,4.5066793893129775,21.236641221374047,70603,199.0,120.0
https://www.edx.org/course/comunicacion-efectiva-para-el-lider-actual,Beginner Level,19704.0,Business,TecdeMonterreyX: Comunicación efectiva para el líder actual,4.7,7.0,40278,189.0,32.0
https://www.edx.org/course/strategic-brand-management,Expert Level,27268.0,Business,CurtinX: Strategic Brand Management,4.3,6.0,34628,199.0,120.0
https://www.edx.org/course/reputation-management-in-a-digital-world,Intermediate Level,40012.0,Business,CurtinX: Reputation Management in a Digital World,3.6,5.0,43829,99.0,24.0
https://www.edx.org/course/innovation-from-plan-to-product,Intermediate Level,13153.0,Business,UQx: Innovation: From Plan to Product,4.5066793893129775,21.236641221374047,16102,309.0,100.0
https://www.edx.org/course/buyer-behaviour-and-analysis,Expert Level,20078.0,Business,CurtinX: Buyer Behaviour and Analysis,4.5066793893129775,21.236641221374047,24193,199.0,120.0
https://www.edx.org/course/idea-development-create-and-implement-innovative-i,Intermediate Level,11655.0,Business,UQx: Idea Development: Create and Implement Innovative Ideas,4.5066793893129775,21.236641221374047,13422,309.0,100.0
https://www.edx.org/course/lets-get-emotional-emotions-emotional-intelligence,Beginner Level,51943.173363949485,Business,"UMD, USMx: Let’s Get Emotional:  Emotions & Emotional Intelligence!",4.3,7.0,9261,249.0,15.0
https://www.edx.org/course/lets-get-started-building-self-awareness,Beginner Level,51943.173363949485,Business,"UMD, USMx: Let's Get Started: Building Self-Awareness",4.5066793893129775,21.236641221374047,13516,249.0,15.0
https://www.edx.org/course/radio-para-internet-con-podcast-creacion-y-concept,Beginner Level,6657.0,Business,UPValenciaX: Radio para internet con Podcast: creación y conceptos básicos,4.5066793893129775,21.236641221374047,10419,19.0,24.0
https://www.edx.org/course/finding-your-voice-as-a-playwright,Intermediate Level,51943.173363949485,Business,UniversityofCambridge: Finding your voice as a playwright,4.4,5.0,9121,299.0,40.0
https://www.edx.org/course/building-your-screenplay,Intermediate Level,51943.173363949485,Business,UniversityofCambridge: Building your Screenplay,4.2,6.0,21486,299.0,40.0
https://www.edx.org/course/PMCOMM05,Beginner Level,51943.173363949485,Business,"UMD, USMx: Storytelling That Delivers Program and Project Outcomes",4.5066793893129775,21.236641221374047,5168,249.0,25.0
https://www.edx.org/course/writing-successfully-for-the-stage,Intermediate Level,51943.173363949485,Business,UniversityofCambridge: Writing successfully for the Stage,4.5066793893129775,21.236641221374047,14268,299.0,40.0
https://www.edx.org/course/lets-get-personal-working-with-personality-type,Beginner Level,51943.173363949485,Business,"UMD, USMx: Let’s Get Personal: Working with Personality Type",4.0,9.0,10966,249.0,18.0
https://www.edx.org/course/PMCOMM03,Beginner Level,51943.173363949485,Business,"UMD, USMx: Managing Conflicts on Projects with Cultural and Emotional Intelligence",4.6,32.0,14145,249.0,25.0
https://www.edx.org/course/digital-platforms-in-performance-radio-drama-podcasts-video-games-you-tube-and-other-online-platforms,Intermediate Level,51943.173363949485,Business,UniversityofCambridge: Digital Platforms in Performance,4.5066793893129775,21.236641221374047,9235,299.0,40.0
https://www.edx.org/course/stand-up-comedy-writing-and-performance-poetry,Intermediate Level,51943.173363949485,Business,UniversityofCambridge: Stand Up!; Comedy Writing and Performance Poetry,4.5066793893129775,21.236641221374047,12266,299.0,40.0
https://www.edx.org/course/business-success-in-the-screen-industries,Intermediate Level,51943.173363949485,Business,UniversityofCambridge: Business Success in the Screen Industries,4.5066793893129775,21.236641221374047,5844,299.0,40.0
https://www.edx.org/course/working-remotely-and-covid-19,Beginner Level,10936.0,Design,UBCx: Re-Imagine Work: Strategies During COVID-19 and Beyond,4.5066793893129775,21.236641221374047,12002,142.28481149012566,3.0
https://www.edx.org/course/psychologie-de-la-negociation,Intermediate Level,50073.0,Business,LouvainX: Psychologie de la négociation,4.5066793893129775,21.236641221374047,58788,149.0,60.0
https://www.edx.org/course/intercultural-communication-at-work-land-the-job-and-do-it-well,Intermediate Level,51943.173363949485,Business,NUS: Intercultural Communication at Work – Land the job and do it well,4.5066793893129775,21.236641221374047,13381,59.0,18.0
https://www.edx.org/course/management-communication,Beginner Level,51943.173363949485,Business,PekingX: Management Communication 管理沟通,4.5066793893129775,21.236641221374047,12613,59.0,32.0
https://www.edx.org/course/italian-language-and-culture-beginner-2019-2020,Beginner Level,189323.0,Language,WellesleyX: Italian Language and Culture: Beginner (2023-2024),4.7,83.0,365061,59.0,60.0
https://www.edx.org/course/upper-intermediate-english-modern-life,Intermediate Level,83666.0,Language,UPValenciaX: Upper-Intermediate English: Business and Modern Life,4.6,5.0,154818,39.0,20.0
https://www.edx.org/course/upper-intermediate-english-business,Intermediate Level,107119.0,Language,UPValenciaX: Upper-Intermediate English: Business and Industry,4.7,7.0,144901,39.0,20.0
https://www.edx.org/course/mandarin-chinese-level-1,Beginner Level,59870.0,Language,MandarinX: Mandarin Chinese Level 1,4.6,5.0,108431,189.0,60.0
https://www.edx.org/course/academic-writing-made-easy-2,Intermediate Level,45724.0,Language,TUMx: Academic Writing Made Easy,4.5066793893129775,21.236641221374047,63756,59.0,18.0
https://www.edx.org/course/basic-spanish-2-one-step-further,Beginner Level,70085.0,Language,UPValenciaX: Basic Spanish 2: One Step Further,4.5,18.0,101518,39.0,20.0
https://www.edx.org/course/upper-intermediate-english-globalization,Intermediate Level,60538.0,Language,UPValenciaX: Upper-Intermediate English: Business and Globalization,4.5066793893129775,21.236641221374047,81952,39.0,20.0
https://www.edx.org/course/upper-intermediate-english-technology-today,Intermediate Level,49397.0,Language,UPValenciaX: Upper-Intermediate English: Business and Technology,4.5066793893129775,21.236641221374047,69481,39.0,20.0
https://www.edx.org/course/general-academic-englishsheng-huo-ying-yu-jin-jie,Beginner Level,19599.0,Language,TsinghuaX: General Academic English | 生活英语进阶,4.5066793893129775,21.236641221374047,32808,219.0,32.0
https://www.edx.org/course/basic-spanish-3-getting-there,Beginner Level,18849.0,Language,UPValenciaX: Basic Spanish 3: Getting there,4.5,22.0,39254,39.0,16.0
https://www.edx.org/course/italian-language-and-culture-intermediate-2019-202,Intermediate Level,36233.0,Language,WellesleyX: Italian Language and Culture: Intermediate (2023-2024),4.6,35.0,69515,59.0,60.0
https://www.edx.org/course/mandarin-chinese-essentials,Beginner Level,38318.0,Language,MandarinX: Mandarin Chinese Essentials,4.5,6.0,56147,189.0,50.0
https://www.edx.org/course/un-viaje-por-hispanoamerica-espanol-inicial,Beginner Level,5334.0,Language,URosarioX: A travel by Spanish America: Spanish for beginners,4.5066793893129775,21.236641221374047,28379,39.0,24.0
https://www.edx.org/course/tsinghua-chinese-start-talking-with-13-billion-peo,Beginner Level,59442.0,Language,TsinghuaX: Tsinghua Chinese: Start Talking with 1.3 Billion People,4.5066793893129775,21.236641221374047,71812,179.0,18.0
https://www.edx.org/course/aprende-griego-clasico-1,Beginner Level,19548.0,Language,"UAMx: Introducción al griego clásico: lengua, nombres y mitología",4.5066793893129775,21.236641221374047,29832,29.0,25.0
https://www.edx.org/course/italian-language-and-culture-advanced-2019-2020,Expert Level,25219.0,Language,WellesleyX: Italian Language and Culture: Advanced (2023-2024),4.8,27.0,39921,59.0,60.0
https://www.edx.org/course/mandarin-chinese-for-business,Intermediate Level,12889.0,Language,MandarinX: Mandarin Chinese for Business,4.5066793893129775,21.236641221374047,19682,189.0,60.0
https://www.edx.org/course/language-proof-and-logic,Beginner Level,51943.173363949485,Social Sciences,"StanfordOnline: Language, Proof and Logic",4.5066793893129775,21.236641221374047,27209,99.0,150.0
https://www.edx.org/course/mandarin-chinese-level-2,Beginner Level,9248.0,Language,MandarinX: Mandarin Chinese Level 2,4.5066793893129775,21.236641221374047,14640,189.0,60.0
https://www.edx.org/course/mandarin-chinese-level-3,Intermediate Level,8725.0,Language,MandarinX: Mandarin Chinese Level 3,4.5066793893129775,21.236641221374047,13073,189.0,60.0
https://www.edx.org/course/sign-language-factors-contributing-to-natural-stru,Beginner Level,51943.173363949485,Language,GeorgetownX: Sign Language Science: Factors Contributing to Nature Structure,4.5066793893129775,21.236641221374047,5219,129.0,20.0
https://www.edx.org/course/english-for-doing-business-in-asia-speaking,Beginner Level,69879.0,Social Sciences,HKUSTx: English for Doing Business in Asia – Speaking,4.5066793893129775,21.236641221374047,75663,169.0,28.0
https://www.edx.org/course/english-for-doing-business-in-asia-writing,Beginner Level,44696.0,Social Sciences,HKUSTx: English for Doing Business in Asia – Writing,4.5066793893129775,21.236641221374047,47321,169.0,28.0
https://www.edx.org/course/english-grammar-and-style,Beginner Level,51943.173363949485,Social Sciences,UQx: English Grammar and Style,4.6,7.0,796535,129.0,32.0
https://www.edx.org/course/on-ramp-to-ap-french-language-and-culture,Expert Level,51943.173363949485,Social Sciences,WestonHS: On-Ramp to AP® French Language and Culture,4.5066793893129775,21.236641221374047,113816,29.0,24.0
https://www.edx.org/course/intermediate-chinese-grammar,Intermediate Level,51943.173363949485,Social Sciences,PekingX: 中级汉语语法 | Intermediate Chinese Grammar,4.5066793893129775,21.236641221374047,26963,59.0,72.0
https://www.edx.org/course/data-science-probability,Beginner Level,140229.0,Development,HarvardX: Data Science: Probability,4.2,31.0,201580,149.0,16.0
https://www.edx.org/course/causal-diagrams-draw-your-assumptions-before-your,Beginner Level,53025.0,Development,HarvardX: Causal Diagrams: Draw Your Assumptions Before Your Conclusions,5.0,9.0,83186,149.0,27.0
https://www.edx.org/course/introduction-to-probability,Intermediate Level,100513.0,Development,HarvardX: Introduction to Probability,4.1,23.0,182868,209.0,100.0
https://www.edx.org/course/data-science-capstone,Beginner Level,64161.0,Development,HarvardX: Data Science: Capstone,4.5,37.0,93260,149.0,40.0
https://www.edx.org/course/data-science-linear-regression,Beginner Level,77408.0,Development,HarvardX: Data Science: Linear Regression,4.3,15.0,109285,149.0,16.0
https://www.edx.org/course/fat-chance-probability-from-the-ground-up-2,Beginner Level,70392.0,Sciences,HarvardX: Fat Chance: Probability from the Ground Up,4.7,21.0,101787,149.0,35.0
https://www.edx.org/course/probability-and-statistics-in-data-science-using-p,Expert Level,108248.0,Development,UCSanDiegoX: Probability and Statistics in Data Science using Python,3.6,11.0,131858,350.0,120.0
https://www.edx.org/course/introduction-to-linear-models-and-matrix-algebra,Intermediate Level,93321.0,Sciences,HarvardX: Introduction to Linear Models and Matrix Algebra,4.5066793893129775,21.236641221374047,117371,219.0,16.0
https://www.edx.org/course/a-level-mathematics-for-year-12-course-1-algebraic,Intermediate Level,24479.0,Sciences,"ImperialX: A-level Mathematics for Year 12 - Course 1: Algebraic Methods, Graphs and Applied Mathematics Methods",4.2,8.0,60328,69.0,28.0
https://www.edx.org/course/linear-algebra-foundations-to-frontiers,Intermediate Level,89665.0,Development,UTAustinX: Linear Algebra - Foundations to Frontiers,5.0,6.0,109718,99.0,150.0
